ID,PDF,OUTabstract,OUTtext,outMA,Authors,AUFull,Title,Abstract,citation,year,source,data year,studytype,design,COMP,protection,Creation,Age,Size,degradationlevel,country,continent,climate,ocean,ecosystem,species,mechanism,outcome,indicator,subindicator,direction,quantitative,data origin,unit,error type,BeforeMPAvalue,BeforeMPA_samplesize,BeforeMPAerrorRaw,BeforeMPA_SD,BeforeControlvalue,BeforeControl_samplesize,BeforeControlerrorRaw,BeforeControlSD, AfterMPAvalue,AfterMPA_samplesize,AfterMPAerrorRaw,AfterMPA_SD, AfterControlvalue,AfterControl_samplesize,AfterControlerrorRaw,AfterControl_SD,ei,vei,comment
466,,in,out,out,"Banerjee, K; Sappal, SM; Ramachandran, P; Ramesh, R","Banerjee, Kakolee; Sappal, Swati Mohan; Ramachandran, Purvaja; Ramesh, R.","Salt Marsh: Ecologically Important, Yet Least Studied Blue Carbon Ecosystems in India","Salt marshes are intertidal halophytic vegetations, distributed in mid to lower latitudes. They provide important ecosystem services, including transportation and remineralization of nutrients, habitat for coastal biota, coastal bioshield, biofilters and ",2,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,in,out,out,"Banolas, G; Fernandez, S; Espino, F; Haroun, R; Tuya, F","Banolas, G.; Fernandez, S.; Espino, F.; Haroun, R.; Tuya, F.",Evaluation of carbon sinks by the seagrass Cymodocea nodosa at an oceanic island: Spatial variation and economic valuation,"Seagrasses provide multiple 'ecosystem services' in coastal waters, including carbon sequestration. However, this 'Blue Carbon' potential has been only evaluated for certain species from some areas of the world. In this study, we provide initial estimates",1,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,in,out,out,"Baranano, C; Fernandez, E; Mendez, G","Baranano, Carlota; Fernandez, Emilio; Mendez, Gonzalo",Clam harvesting decreases the sedimentary carbon stock of a Zostera marina meadow,"Seagrass meadows provide ecosystem services that contribute to climate mitigation and ecosystem resilience in coastal environments, being recognised among the most effective carbon sink ecosystems on Earth. Although seagrass meadows are declining worldwid",7,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,in,out,out,"Barik, J; Sanyal, P; Ghosh, T; Mukhopadhyay, SK","Barik, Jyotiskona; Sanyal, Prasun; Ghosh, Tuhin; Mukhopadhyay, Sandip Kumar","Carbon stock and storage pattern in the Sundarbans mangrove forest, NE coast of India","This study covered spatial distribution of mangrove biomass, litter fall and intertidal sediment organic carbon storage pattern in the Indian part of the world's largest mangrove forest, the Sundarbans. The above and below ground (AGB and BGB) biomass spa",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,,,2011,ref,,field,CI,COMP,trawling,,,,,South Africa,Africa,temperate,South East Atlantic,sediment,,Csequestration,SEQ,Cseq,organic carbon,negative,yes,table 3, % OC,SE,,,,,,,,,11.37,5,0.35,0.782623792,14.23,5,0.41,0.916787871,-0.224374104,0.001777731,Childs Bank
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,,,2011,ref,,field,CI,COMP,trawling,,,,,South Africa,Africa,temperate,South East Atlantic,sediment,,Csequestration,SEQ,Cseq,organic carbon,positive,yes,table 3, % OC,SE,,,,,,,,,5.55,5,0.48,1.073312629,2.85,5,0.24,0.536656315,0.666478933,0.014571325,Cape Columbine
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,,,2011,ref,,field,CI,COMP,trawling,,,,,South Africa,Africa,temperate,South East Atlantic,sediment,,Csequestration,SEQ,Cseq,organic carbon,positive,yes,table 3, % OC,SE,,,,,,,,,1.25,5,0.19,0.424852916,0.89,5,0.06,0.134164079,0.339677368,0.027648881,Cape Point
739,yes,in,in,out,BarOn,,Large mesopelagic fishes biomass and trophic efficiency in the open ocean,,,2018,ref,,synthesis,,ABS,,,,,,North East Atlantic,,,,fish,,Csequestration,STORE,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,in,out,out,"Barreto, CR; Daneshgar, PP; Tiedemann, JA","Barreto, Chelsea R.; Daneshgar, Pedram P.; Tiedemann, John A.",Carbon Sequestration of Dwarf Red Mangrove in The Bahamas,"Mangrove ecosystems are being lost globally at an alarming rate due to deforestation, reclamation, and urbanization. Not only is the loss of these ecosystems detrimental to the commercially and ecologically important marine species they support, there is ",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,in,out,out,"Barreto, MB; Lo Monaco, S; Diaz, R; Barreto-Pittol, E; Lopez, L; Peralba, MDR","Beatriz Barreto, Maria; Lo Monaco, Salvador; Diaz, Rut; Barreto-Pittol, Eduardo; Lopez, Liliana; Ruaro Peralba, Maria do Carmo",Soil organic carbon of mangrove forests (Rhizophora and Avicennia) of the Venezuelan Caribbean coast,"In order to understand the processes that control organic matter preservation in tropical wetlands, we have evaluated the mineralogy, total organic carbon (TOC wt%), soluble organic matter (SOM wt%), bulk density (g/cm(3)), and carbon stock (Mg/ha), and u",13,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,in,out,out,"Barry, SC; Bianchi, TS; Shields, MR; Hutchings, JA; Jacoby, CA; Frazer, TK","Barry, Savanna C.; Bianchi, Thomas S.; Shields, Michael R.; Hutchings, Jack A.; Jacoby, Charles A.; Frazer, Thomas K.",Characterizing blue carbon stocks in Thalassia testudinum meadows subjected to different phosphorus supplies: A lignin biomarker approach,"Seagrass meadows represent globally important stores of carbon. However, environmental heterogeneity in shallow, estuarine environments may shape the quantity, composition, and postdepositional processing of organic carbon stocks (C-org) in such meadows. ",7,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,in,out,out,"Bautista-Olivas, AL; Mendoza-Carino, M; Cesar-Rodriguez, J; Colado-Amador, CE; Robles-Zazueta, CA; Meling-Lopez, AE","Bautista-Olivas, Ana L.; Mendoza-Carino, Mayra; Cesar-Rodriguez, Julio; Colado-Amador, Christian E.; Robles-Zazueta, Carlos A.; Meling-Lopez, Alf E.","Above-ground biomass and carbon sequestration in mangroves in the arid area of the northwest of Mexico: Bahia del Tobari and Estero El Sargento, Sonora","Introduction: Mangroves are the largest carbon sinks and contribute to mitigate the effects of global climate change. Objective: To estimate the above-ground biomass (AB) of El Sargento estuary and Bahia del Tobari, to compare the carbon stocks between bo",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,in,out,out,"Bedulli, C; Lavery, PS; Harvey, M; Duarte, CM; Serrano, O","Bedulli, Camila; Lavery, Paul S.; Harvey, Matt; Duarte, Carlos M.; Serrano, Oscar",Contribution of Seagrass Blue Carbon Toward Carbon Neutral Policies in a Touristic and Environmentally-Friendly Island,Estimates of organic carbon (C-org) storage by seagrass meadows which consider inter-habitat variability are essential to understand their potential to sequester carbon dioxide (CO2) and derive robust global and regional estimates of blue carbon storage. ,4,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,yes,in,in,out,"Atwood, TB; Witt, A; Mayorga, J; Hammill, E; Sala, E","Atwood, Trisha B.; Witt, Andrew; Mayorga, Juan; Hammill, Edd; Sala, Enric",Global Patterns in Marine Sediment Carbon Stocks,"To develop more accurate global carbon (C) budgets and to better inform management of human activities in the ocean, we need high-resolution estimates of marine C stocks. Here we quantify global marine sedimentary C stocks at a 1-km resolution, and find t",5,2020,WoS,,systematic,,ABS,,,,,,global,,,global,sediment,,Csequestration,SEQ,,,positive,,,,,,,,,,,,,,,,,,,,,,,
332,,in,out,out,"Belshe, EF; Hoeijmakers, D; Herran, N; Mtolera, M; Teichberg, M","Belshe, Elizabeth Fay; Hoeijmakers, Dieuwke; Herran, Natalia; Mtolera, Matern; Teichberg, Mirta","Seagrass community-level controls over organic carbon storage are constrained by geophysical attributes within meadows of Zanzibar, Tanzania","The aim of this work was to explore the feasibility of using plant functional traits to identify differences in sediment organic carbon (OC) storage within seagrass meadows. At 19 sites within three seagrass meadows in the coastal waters of Zanzibar, Tanz",11,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,in,out,out,"Berkowitz, JF; VanZomeren, CM; Piercy, CD; White, JR","Berkowitz, Jacob F.; VanZomeren, Christine M.; Piercy, Candice D.; White, John R.",Evaluation of coastal wetland soil properties in a degrading marsh,"Coastal salt marshes consist of a mosaic of vegetated and open water features, which naturally evolve and change over time. However, the rapid expansion of open water areas has been associated with marsh degradation and there is a growing need for detaile",3,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,in,out,out,"Bhomia, RK; Kauffman, JB; McFadden, TN","Bhomia, Rupesh K.; Kauffman, J. Boone; McFadden, Tyler N.",Ecosystem carbon stocks of mangrove forests along the Pacific and Caribbean coasts of Honduras,"Among the many ecosystem services provided by mangrove ecosystems, their role in carbon (C) sequestration and storage is quite high compared to other tropical forests. Mangrove forests occupy less than 1 % of tropical forested areas but account for approx",28,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,yes,in,in,in,"Bhomia, RK; MacKenzie, RA; Murdiyarso, D; Sasmito, SD; Purbopuspito, J","Bhomia, R. K.; MacKenzie, R. A.; Murdiyarso, D.; Sasmito, S. D.; Purbopuspito, J.",Impacts of land use on Indian mangrove forest carbon stocks: Implications for conservation and management,"Globally, mangrove forests represents only 0.7% of world's tropical forested area but are highly threatened due to susceptibility to climate change, sea level rise, and increasing pressures from human population growth in coastal regions. Our study was ca",18,2016,WoS,,field,CI,COMP,protection,,,,complete,India,Asia,tropical,India Ocean,mangrove,,Csequestration,SEQ,Cseq,AGB+BGB+soil C,positive,yes,figure 4,Mg C ha-1,SE,,,,,,,,,237,12,17,58.88972746,61,12,8,27.71281292,1.357186277,0.022344864,dense mangrove vs aquaculture
513,yes,in,in,in,"Bhomia, RK; MacKenzie, RA; Murdiyarso, D; Sasmito, SD; Purbopuspito, J","Bhomia, R. K.; MacKenzie, R. A.; Murdiyarso, D.; Sasmito, S. D.; Purbopuspito, J.",Impacts of land use on Indian mangrove forest carbon stocks: Implications for conservation and management,"Globally, mangrove forests represents only 0.7% of world's tropical forested area but are highly threatened due to susceptibility to climate change, sea level rise, and increasing pressures from human population growth in coastal regions. Our study was ca",18,2016,WoS,,field,CI,COMP,restoration,,5,,complete,India,Asia,tropical,India Ocean,mangrove,,Csequestration,SEQ,Cseq,AGB+BGB+soil C,positive,yes,figure 4,Mg C ha-1,SE,,,,,,,,,102,6,18,44.09081537,61,12,8,27.71281292,0.514098949,0.048341546,planted mangrove vs aquaculture 
667,,in,out,out,"Bianchi, TS; Allison, MA; Zhao, J; Li, XX; Comeaux, RS; Feagin, RA; Kulawardhana, RW","Bianchi, Thomas S.; Allison, Mead A.; Zhao, Jun; Li, Xinxin; Comeaux, Rebecca S.; Feagin, Rusty A.; Kulawardhana, R. Wasantha",Historical reconstruction of mangrove expansion in the Gulf of Mexico: Linking climate change with carbon sequestration in coastal wetlands,"There has been considerable interest in a recently recognized and important sink in the global carbon pool, commonly referred to as blue carbon. The major goal of this study was to determine the historical reconstruction of mangrove expansion (Avicennia g",104,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,in,out,out,"Bindu, G; Rajan, P; Jishnu, ES; Joseph, KA","Bindu, G.; Rajan, Poornima; Jishnu, E. S.; Joseph, K. Ajith",Carbon stock assessment of mangroves using remote sensing and geographic information system,Mangrove forests are among the most carbon-rich habitats on the planet. The protection of mangroves for mitigation of greenhouse gases in the atmosphere as well as for multifaceted sustainable growth of ecosystem is of great scientific concern. Mangrove v,2,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,in,out,out,"Bolivar, JM; Gutierrez-Velez, VH; Sierra, CA","Bolivar, Jhoanata M.; Gutierrez-Velez, Victor H.; Sierra, Carlos A.",Carbon stocks in aboveground biomass for Colombian mangroves with associated uncertainties,"Decision-making process, as well as the implementation of future climate change mitigation strategies for mangrove ecosystems, need the availability of reliable base information and tools to estimate the carbon stocks at regional and national levels. We e",3,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,yes,in,in,in,Bournazel,,"The impacts of shrimp farming on land-use and carbon storage around Puttalam lagoon, Sri Lanka",,,2015,ref,2014,field,CI,COMP,protection,,,,complete,Sri Lanka,Asia,tropical,Indian Ocean,mangrove,,Csequestration,SEQ,Cseq,BGB,positive,yes,table 2,tC ha-1,SD,,,,,,,,,199.18,9,19.02,19.02,12.54,9,26.49,26.49,2.765285403,0.496835799,mangrove vs mangrove value - 186.64 (value of change M to SF/SP)
740,,in,in,out,Boyd,,Multi-faceted particle pumps drive carbon sequestration in the ocean,,,2019,ref,,synthesis,,ABS,,,,,,mix,,,,fish,,Csequestration,SEQ,,,,,,Mg C m-3,SE,,,,,,,,,,,,,,,,,,,
760,,in,in,out,Bray,,The fish connection: a trophic link between planktonic and rocky reef communities?,,,1981,ref,,field,,ABS,,,,,,mix,,,,fish,,Csequestration,EXP,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,in,out,out,"Brown, DR; Conrad, S; Akkerman, K; Fairfax, S; Fredericks, J; Hanrio, E; Sanders, LM; Scott, E; Skillington, A; Tucker, J; van Santen, ML; Sanders, CJ","Brown, Dylan R.; Conrad, Stephen; Akkerman, Kate; Fairfax, Stacy; Fredericks, Jade; Hanrio, Eliot; Sanders, Luciana M.; Scott, Emma; Skillington, Anna; Tucker, James; van Santen, Michelle L.; Sanders, Christian J.","Seagrass, mangrove and saltmarsh sedimentary carbon stocks in an urban estuary; Coffs Harbour, Australia","Coastal vegetation (seagrass, mangrove and saltmarsh) termed blue carbon'' systems have recently been noted for their potentially large carbon storage capacities. This study quantifies sedimentary blue carbon stocks in an urban estuary containing seagrass",21,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,in,out,out,"Brown, DR; Conrad, S; Akkerman, K; Fairfax, S; Fredericks, J; Hanrio, E; Sanders, LM; Scott, E; Skillington, A; Tucker, J; van Santen, ML; Sanders, CJ","Brown, Dylan R.; Conrad, Stephen; Akkerman, Kate; Fairfax, Stacy; Fredericks, Jade; Hanrio, Eliot; Sanders, Luciana M.; Scott, Emma; Skillington, Anna; Tucker, James; van Santen, Michelle L.; Sanders, Christian J.","Seagrass, mangrove and saltmarsh sedimentary carbon stocks in an urban estuary; Coffs Harbour, Australia","Coastal vegetation (seagrass, mangrove and saltmarsh) termed blue carbon'' systems have recently been noted for their potentially large carbon storage capacities. This study quantifies sedimentary blue carbon stocks in an urban estuary containing seagrass",21,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,in,out,out,"Brown, DR; Conrad, S; Akkerman, K; Fairfax, S; Fredericks, J; Hanrio, E; Sanders, LM; Scott, E; Skillington, A; Tucker, J; van Santen, ML; Sanders, CJ","Brown, Dylan R.; Conrad, Stephen; Akkerman, Kate; Fairfax, Stacy; Fredericks, Jade; Hanrio, Eliot; Sanders, Luciana M.; Scott, Emma; Skillington, Anna; Tucker, James; van Santen, Michelle L.; Sanders, Christian J.","Seagrass, mangrove and saltmarsh sedimentary carbon stocks in an urban estuary; Coffs Harbour, Australia","Coastal vegetation (seagrass, mangrove and saltmarsh) termed blue carbon'' systems have recently been noted for their potentially large carbon storage capacities. This study quantifies sedimentary blue carbon stocks in an urban estuary containing seagrass",21,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,yes,in,in,in,Bu,,Reclamation of coastal salt marshes promoted carbon loss from previously-sequestered soil carbon pool,,,2015,ref,,field,CI,COMP,protection,,,,complete,China,Asia,subtropical,North West Pacific,marsh,,Csequestration,SEQ,Cseq,soil C,positive,yes,figure 4,Mg C ha-1,SE,,,,,,,,,6.09,9,0.268,0.517687164,4.78,9,0.087,0.294957624,0.242207535,0.001225972,"salt marsh vs reclaimed, sum for all soil depths"
104,,in,out,out,"Bulmer, RH; Stephenson, F; Jones, HFE; Townsend, M; Hillman, JR; Schwendenmann, L; Lundquist, CJ","Bulmer, Richard Hugh; Stephenson, Fabrice; Jones, Hannah F. E.; Townsend, Michael; Hillman, Jenny R.; Schwendenmann, Luitgard; Lundquist, Carolyn J.",Blue Carbon Stocks and Cross-Habitat Subsidies,"Blue carbon ecosystems (including saltmarsh, mangrove, seagrass meadows, and other soft sediment habitats) play a valuable role in aquatic carbon dynamics and contribute significantly to global climate change mitigation. However, these habitats are underg",3,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,in,out,out,"Bulmer, RH; Stephenson, F; Jones, HFE; Townsend, M; Hillman, JR; Schwendenmann, L; Lundquist, CJ","Bulmer, Richard Hugh; Stephenson, Fabrice; Jones, Hannah F. E.; Townsend, Michael; Hillman, Jenny R.; Schwendenmann, Luitgard; Lundquist, Carolyn J.",Blue Carbon Stocks and Cross-Habitat Subsidies,"Blue carbon ecosystems (including saltmarsh, mangrove, seagrass meadows, and other soft sediment habitats) play a valuable role in aquatic carbon dynamics and contribute significantly to global climate change mitigation. However, these habitats are underg",3,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,in,out,out,"Bulmer, RH; Stephenson, F; Jones, HFE; Townsend, M; Hillman, JR; Schwendenmann, L; Lundquist, CJ","Bulmer, Richard Hugh; Stephenson, Fabrice; Jones, Hannah F. E.; Townsend, Michael; Hillman, Jenny R.; Schwendenmann, Luitgard; Lundquist, Carolyn J.",Blue Carbon Stocks and Cross-Habitat Subsidies,"Blue carbon ecosystems (including saltmarsh, mangrove, seagrass meadows, and other soft sediment habitats) play a valuable role in aquatic carbon dynamics and contribute significantly to global climate change mitigation. However, these habitats are underg",3,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,yes,in,in,in,"Burden, A; Garbutt, A; Evans, CD","Burden, A.; Garbutt, A.; Evans, C. D.",Effect of restoration on saltmarsh carbon accumulation in Eastern England,"Wetland soils are globally important carbon stores, and natural wetlands provide a sink for atmospheric carbon dioxide (CO2) through ongoing carbon accumulation. Recognition of coastal wetlands as a significant contributor to carbon storage (blue carbon) ",6,2019,WoS,2011,field,CI,COMP,protection,,,,complete,United Kingdom,Europe,temperate,Baltic Sea,marsh,,Csequestration,SEQ,Cseq,BGB + soil C,neutral,yes,table 1,kg C m-2,SE,,,,,,,,,6.9,9,1.4,4.2,5.9,4,1,2,0.156569061,0.069895199,field vs natural
